Portal,Título,Resumo,Data,URL
Joven Pan,Guaidó participa de audiência na Câmara brasileira e diz que ‘tragédia do povo venezuelano não é narrativa’,"Opositor do presidente Nicolás Maduro na Venezuela voltou a criticar duramente o mandatário, acusado de implementar uma ditadura no país vizinho",2023-05-31 19:01:05,https://jovempan.com.br/noticias/brasil/guaido-participa-de-audiencia-na-camara-brasileira-recebe-apoio-de-deputados-e-diz-que-tragedia-do-povo-venezuelano-nao-e-narrativa.html
Joven Pan,"Três meses após tragédia, São Sebastião trabalha para recuperar estruturas destruídas pelas chuvas",Cidade no litoral de São Paulo foi atingida por fortes chuvas que provocaram 65 mortes; volume de precipitação foi o maior já registrados no país em 24 horas,2023-05-19 08:05:07,https://jovempan.com.br/programas/jornal-da-manha/tres-meses-apos-tragedia-sao-sebastiao-trabalha-para-recuperar-estruturas-destruidas-pelas-chuvas.html
Joven Pan,Chega a 70 o número de municípios no MA em emergência por causa da chuva,Mais de 40 mil famílias foram afetadas com 8.434 desabrigados/desalojados e seis mortos,2023-04-15 17:01:05,https://jovempan.com.br/noticias/brasil/chega-a-70-o-numero-de-municipios-no-ma-em-emergencia-por-causa-da-chuva.html
Joven Pan,Chuvas fortes deixam 64 cidades no Maranhão em estado de emergência,"De acordo com o Corpo de Bombeiros, 35.894 famílias foram afetadas pelas inundações e 7.757 estão desabrigadas e desalojadas",2023-04-08 07:05:07,https://jovempan.com.br/programas/jornal-da-manha/chuvas-fortes-deixam-64-cidades-no-maranhao-em-estado-de-emergencia.html
Joven Pan,"Com alerta de chuvas em SP, coronel da Defesa Civil pede ‘atenção especial’ a moradores de áreas de risco","De acordo com o órgão, há risco de desabamentos, desmoronamentos, deslizamentos, inundações e alagamentos nas áreas mais vulneráveis do leste do Estado",2023-04-06 10:05:04,https://jovempan.com.br/programas/jornal-da-manha/com-alerta-de-chuvas-em-sp-coronel-da-defesa-civil-pede-atencao-especial-a-moradores-de-areas-de-risco.html
Joven Pan,Corpo de passista arrastado por enchente durante temporal no Rio de Janeiro é encontrado,Tancredo Augusto da Silva fazia parte da Mangueira e desapareceu na última quinta-feira,2023-04-03 06:03:09,https://jovempan.com.br/programas/jornal-da-manha/sobe-para-tres-o-numero-de-mortos-por-temporal-da-semana-passada-no-rio-de-janeiro.html
Joven Pan,"Temporais, vendaval e ressaca marítima: Estado de SP tem risco de desastres naturais no final de semana","Em entrevista ao Jornal da Manhã, da Jovem Pan News, o capitão Felipe Carmelo Torres Zaupa falou sobre as chuvas que devem atingir diversas regiões e o trabalho de prevenção",2023-04-01 13:02:03,https://jovempan.com.br/programas/jornal-da-manha/temporais-vendaval-e-ressaca-maritima-estado-de-sp-tem-risco-de-desastres-naturais-no-final-de-semana.html
Joven Pan,Chuva no fim de semana: Defesa Civil alerta para temporais no Estado de São Paulo; veja áreas afetadas,Órgão pede que população que vive em áreas de risco fique atenta a sinais de deslizamento de terra e deixe suas casas se notarem algo fora do comum,2023-03-31 16:01:04,https://jovempan.com.br/noticias/brasil/chuva-no-fim-de-semana-defesa-civil-alerta-para-temporais-no-estado-de-sao-paulo-veja-areas-afetadas.html
Joven Pan,"Ciclone bomba pode atingir Rio de Janeiro e litoral paulista neste fim de semana, aponta Climatempo","Fenômeno pode causar fortes temporais e ressaca nos dois estados; ondas podem chegar até 3,5 metros",2023-03-31 15:02:02,https://jovempan.com.br/noticias/brasil/ciclone-bomba-pode-atingir-rio-de-janeiro-e-litoral-paulista-neste-fim-de-semana-aponta-climatempo.html
Joven Pan,Estragos causados pelas chuvas deixam 1.532 municípios em situação de emergência no Brasil,Governo federal prepara um plano para conter as destruições provocadas pelos temporais,2023-03-27 22:05:03,https://jovempan.com.br/noticias/brasil/estragos-causados-pelas-chuvas-deixam-1-532-municipios-em-situacao-de-emergencia-no-brasil.html
Joven Pan,Ministros visitam Rio Branco após estragos causados pelas chuvas,"Recursos federais serão destinados para a capital do Acre, que registrou mais de 32 mil pessoas atingidas por enchente e transbordamento de igarapés",2023-03-26 17:02:07,https://jovempan.com.br/noticias/brasil/ministros-visitam-rio-branco-apos-estragos-causados-pelas-chuvas.html
Joven Pan,São Paulo usou apenas 4% da verba anual para combate a enchentes e alagamentos até agora,Somente R$ 23 milhões dos quase R$ 573 milhões empenhados foram usados até o momento,2023-03-26 09:01:00,https://jovempan.com.br/programas/jornal-da-manha/sao-paulo-usou-apenas-4-da-verba-para-combate-a-enchentes-e-alagamentos-em-2023-ate-agora.html
Joven Pan,"Chuvas causam enchentes, arrastam casas e deixam região Norte em situação caótica","Temporal afetou 32 mil pessoas apenas em Rio Branco, capital do Acre; Estado do Maranhão, no Nordeste, também foi atingido",2023-03-25 20:05:03,https://jovempan.com.br/noticias/brasil/chuvas-causam-enchentes-arrastam-casas-e-deixam-regiao-norte-em-situacao-caotica.html
Joven Pan,"Com apoio do G10 Favelas, vítimas das enchentes em SP recebem marmitas e doações","Em parceria com o projeto social Mãos de Maria a instituição iniciou, nesta terça-feira, 14, uma campanha para acolher a população da região do Jardim Pantanal",2023-03-15 14:04:05,https://jovempan.com.br/programas/jornal-da-manha/com-apoio-do-g10-favelas-vitimas-das-enchentes-em-sp-recebem-marmitas-e-doacoes.html
Joven Pan,Chuva deixa pessoas ilhadas e carros submersos em São Paulo; corpo de mulher é encontrado no Tietê,"Corpo de Bombeiros registrou ao menos 25 chamados para quedas de árvores, 68 de enchentes e três desabamentos; CET contabilizava mais de 615 km de congestionamento por volta das 20h",2023-03-13 16:02:06,https://jovempan.com.br/noticias/brasil/chuva-volta-a-provocar-alagamentos-e-coloca-toda-a-cidade-de-sp-em-estado-de-alerta.html
Joven Pan,Projetos não avançam na Câmara Municipal de São Sebastião e atrasam recuperação após chuvas,"De acordo com a reportagem da Jovem Pan News, parlamentares alegam que gostariam de um maior detalhamento e informações sobre os projetos e que temem um maior endividamento da cidade",2023-03-13 11:01:09,https://jovempan.com.br/programas/jornal-da-manha/projetos-nao-avancam-na-camara-municipal-de-sao-sebastiao-e-atrasam-recuperacao-apos-chuvas.html
Joven Pan,"Deslizamento de terra em Manaus deixa ao menos oito mortos, incluindo quatro crianças","Quatro vítimas pertenciam a uma mesma família; uma pessoa foi resgatada ainda com vida, mas não resistiu aos ferimentos",2023-03-13 11:01:02,https://jovempan.com.br/noticias/brasil/deslizamento-de-terra-em-manaus-deixa-ao-menos-oito-mortos-incluindo-quatro-criancas.html
Joven Pan,Forte chuva paralisa trens da CPTM e alaga avenidas pela cidade de São Paulo,Linha 10-turquesa ficou paralisada por mais de uma hora entre as estações São Caetano do Sul e Santo André; bairros da Zona Leste são afetados,2023-03-11 20:01:09,https://jovempan.com.br/noticias/brasil/forte-chuva-paralisa-trens-da-cptm-e-alaga-avenidas-pela-cidade-de-sao-paulo.html
Joven Pan,"‘Virou uma piscina de 2 metros de altura’, diz Ricardo Nunes sobre enchente em bairro de SP","Acúmulo de água em praça na região de Moema foi causado por obstrução indevida de viela sanitária e interrupção da drenagem; previsão é de novos temporais até a próxima terça-feira, 14",2023-03-11 13:01:02,https://jovempan.com.br/programas/jornal-da-manha/virou-uma-piscina-de-2-metros-de-altura-diz-ricardo-nunes-sobre-enchente-em-bairro-de-sp.html
Joven Pan,"Chuva na Grande São Paulo causa enchentes, derruba mais de 80 árvores e provoca deslizamento em Guarulhos",Corpo de Bombeiros registrou 31 ocorrências de alagamentos; capital enfrentou temporal pelo terceiro dia seguido,2023-03-10 17:00:04,https://jovempan.com.br/noticias/brasil/chuva-na-grande-sao-paulo-causa-enchentes-derruba-mais-de-70-arvores-e-provoca-deslizamento-em-guarulhos.html
Joven Pan,Moradores do Brooklin reclamam de alagamentos durante chuvas em São Paulo,"Em denúncia enviada à Jovem Pan, morador relata situação e diz que vias ficam ‘intransitáveis’ quando chove no bairro da Zona Sul da capital paulista",2023-03-10 07:05:03,https://jovempan.com.br/programas/jornal-da-manha/moradores-do-brooklin-reclamam-de-alagamentos-durante-chuvas-em-sao-paulo.html
Joven Pan,"Chuva em SP: Mulher morre em enchente, e Estado registra desabamentos, queda de árvores e alagamentos","Em Mauá, telhado caiu devido o vendaval e deixou duas crianças feridas; CET suspende rodízio municipal de veículos",2023-03-08 18:02:00,https://jovempan.com.br/noticias/brasil/chuva-deixa-sao-paulo-em-alerta-provoca-desabamentos-queda-de-arvores-e-enchentes.html
Joven Pan,Governo prorroga prazo para atingidos por chuva no litoral norte pagarem tributos federais,"Medida vai auxiliar a população nos municípios de Guarujá, Bertioga, São Sebastião, Caraguatatuba, Ilhabela e Ubatuba",2023-03-07 16:04:06,https://jovempan.com.br/noticias/brasil/governo-prorroga-prazo-para-atingidos-por-chuva-no-litoral-norte-pagarem-tributos-federais.html
Joven Pan,Fundo Social de SP suspende recebimento de doações para vítimas das chuvas no litoral e recruta mais voluntários,"Quem deseja se voluntariar para auxiliar na triagem das doações e abastecimento dos caminhões, deve enviar um e-mail para doacoesfussp@sp.gov.br",2023-03-02 12:01:03,https://jovempan.com.br/programas/jornal-da-manha/fundo-social-de-sp-suspende-recebimento-de-doacoes-para-vitimas-das-chuvas-no-litoral-e-recruta-mais-voluntarios.html
Joven Pan,Moradores de São Sebastião tentam retomar a normalidade da vida após a tragédia,"Após limpeza das ruas, população conta com doações e ainda teme novos incidentes quando chove",2023-03-02 12:00:07,https://jovempan.com.br/programas/jornal-da-manha/moradores-de-sao-sebastiao-tentam-retomar-a-normalidade-da-vida-apos-a-tragedia.html
Joven Pan,Tráfego na Rio-Santos será suspenso preventivamente quando houver novos sinais de deslizamentos,"Temporais afetam o litoral norte de São Paulo, levando autoridades a se anteciparem a eventos trágicos que podem ocorrer",2023-03-01 07:02:00,https://jovempan.com.br/programas/jornal-da-manha/rodovia-rio-santos-passa-a-ser-interditada-preventivamente-diante-de-riscos-de-deslizamentos.html
Joven Pan,Defesa Civil alerta para chuvas fortes no litoral norte de SP até quinta-feira,"Nesta terça-feira, bombeiros ficaram ilhados e Rio-Santos foi interditada por novos deslizamentos",2023-02-28 21:05:08,https://jovempan.com.br/noticias/brasil/defesa-civil-alerta-para-chuvas-fortes-no-litoral-norte-de-sp-ate-quinta-feira.html
Joven Pan,Novo temporal no litoral norte de SP deixa 34 bombeiros ilhados em local da tragédia,DER informou que um trecho da Rio-Santos foi suspenso temporariamente; Defesa Civil alerta para possíveis novos deslizamentos,2023-02-28 18:01:00,https://jovempan.com.br/noticias/brasil/novo-temporal-no-litoral-norte-de-sp-deixa-34-bombeiros-ilhados-em-local-da-tragedia.html
Joven Pan,Novos deslizamentos em São Sebastião provocam três pontos de interdição na rodovia Rio-Santos,"Previsão do Corpo de Bombeiros é de que o fluxo de veículos seja retomado ainda nesta terça, com trabalhos de desobstrução realizados desde a madrugada",2023-02-28 07:02:07,https://jovempan.com.br/noticias/brasil/novos-deslizamentos-em-sao-sebastiao-provocam-tres-pontos-de-interdicao-na-rodovia-rio-santos.html
Joven Pan,Chuvas prejudicam trabalhos de equipes de buscas em São Sebastião,Ao menos uma pessoa segue desaparecida no município Baleia Verde; volta dos temporais preocupam autoridades,2023-02-28 06:04:09,https://jovempan.com.br/programas/jornal-da-manha/chuvas-prejudicam-trabalhos-de-equipes-de-buscas-em-sao-sebastiao.html
Joven Pan,Prefeitura de Ubatuba pede para que turistas retornem ao município após chuvas,"Segundo a administração local, os serviços voltaram a funcionar normalmente na cidade; na semana passada, governador pediu para que população evite o litoral paulista em razão dos estragos causados pelo temporal",2023-02-27 17:00:02,https://jovempan.com.br/noticias/brasil/prefeitura-de-ubatuba-pede-para-que-turistas-retornem-ao-municipio-apos-chuvas.html
Joven Pan,Sobe para 64 o número de mortos pelas chuvas no litoral norte de SP; Bombeiros buscam último desaparecido,Total de desabrigados e desalojados caiu para 2.440 após início das ações para realocar a população em espaços seguros,2023-02-26 10:04:05,https://jovempan.com.br/noticias/brasil/sobe-para-64-o-numero-de-mortos-pelas-chuvas-no-litoral-norte-de-sp-bombeiros-buscam-ultimo-desaparecido.html
Joven Pan,"Após uma semana das chuvas no litoral, governo de SP foca retomada social e econômica das cidades afetadas","Com seis pessoas ainda desaparecidas, administração pública mantém operações de busca e resgate, mas tenta agilizar ações para abrigar as mais de 4 mil pessoas que ficaram sem suas casas, além de abrir linhas de crédito especiais para empresas",2023-02-26 08:02:05,https://jovempan.com.br/noticias/brasil/apos-uma-semana-das-chuvas-no-litoral-governo-de-sp-foca-retomada-social-e-economica-das-cidades-afetadas.html
Joven Pan,Alckmin diz que governo estuda usar moradias em Bertioga para realocar vítimas das chuvas,Vice-presidente do Brasil sobrevoou o litoral neste sábado e se reuniu com autoridades locais para discutir ações às pessoas mais afetadas,2023-02-25 13:00:08,https://jovempan.com.br/noticias/brasil/alckmin-diz-que-governo-estuda-usar-moradias-em-bertioga-para-realocar-vitimas-das-chuvas.html
Joven Pan,Papa Francisco presta solidariedade às vítimas das chuvas no litoral norte de São Paulo,Vídeo em que o pontífice envia suas orações foi publicado nas redes sociais pela prefeitura de São Sebastião,2023-02-25 11:02:00,https://jovempan.com.br/noticias/brasil/papa-francisco-presta-solidariedade-as-vitimas-das-chuvas-no-litoral-norte-de-sao-paulo.html
Joven Pan,Caixa Econômica começa a liberar benefícios para vítimas das chuvas no litoral norte de SP,"Saque Calamidade do FGTS e antecipação do Auxílio Brasil, que volta a se chamar Bolsa Família, estão dentro do pacote anunciado pela instituição",2023-02-25 07:04:06,https://jovempan.com.br/programas/jornal-da-manha/caixa-economica-comeca-a-liberar-beneficios-para-vitimas-das-chuvas-no-litoral-norte-de-sp.html
Joven Pan,"Sexto dia após tragédia em São Sebastião tem temporal, buscas suspensas e fiscalização contra preços abusivos","Até o momento, há 57 pessoas mortas e outras 4.066 fora de suas casas; agentes da Polícia Civil e do Procon já fiscalizaram 22 estabelecimentos em operação conjunta",2023-02-24 19:00:03,https://jovempan.com.br/noticias/brasil/temporal-volta-a-atingir-sao-sebastiao-e-provoca-interdicao-total-de-trecho-da-rio-santos.html
Joven Pan,Governo de SP libera mais de R$ 350 milhões em crédito para afetados por chuvas no litoral norte,"Iniciativa beneficia microempreendedores, empresas, municípios e setor de Turismo",2023-02-23 22:00:08,https://jovempan.com.br/noticias/brasil/governo-de-sp-libera-mais-de-r-350-milhoes-em-credito-para-afetados-por-chuvas-no-litoral-norte.html
Joven Pan,Rio de Janeiro registra aumento de 66% de chuva em relação à média de fevereiro,"Entre os dias 1º e 22, o Alerta Rio, órgão de meteorologia da prefeitura da capital fluminense, registrou 200mm na cidade, o que corresponde a 200 litros por metro quadrado",2023-02-23 11:05:03,https://jovempan.com.br/programas/jornal-da-manha/rio-de-janeiro-registra-aumento-de-66-de-chuva-em-relacao-a-media-de-fevereiro.html
Joven Pan,"Litoral norte de SP deve sofrer com chuva, granizo e vendaval nesta quinta; número de mortos sobe para 50",Força-tarefa atua ininterruptamente na região com operações de busca e resgate de desaparecidos,2023-02-23 10:02:03,https://jovempan.com.br/noticias/brasil/litoral-norte-de-sp-deve-sofrer-com-chuva-granizo-e-vendaval-nesta-quinta-numero-de-mortos-sobe-para-49.html
Joven Pan,Corretor explica o que fazer com os seguros em caso de desastres naturais como no litoral paulista,"Em entrevista ao Jornal da Manhã, da Jovem Pan News, o presidente do Sincor-SP, Boris Ber, explicou como estes serviços podem funcionar em meio aos estragos",2023-02-23 09:02:05,https://jovempan.com.br/programas/jornal-da-manha/corretor-explica-o-que-fazer-com-os-seguros-em-caso-de-desastres-naturais-como-no-litoral-paulista.html
Joven Pan,Chuvas devem continuar a atingir o litoral norte de São Paulo até sexta-feira,Previsão climática para a região é de continuidade na precipitação e risco altíssimo para deslizamentos de terra; local foi palco de tragédia nos últimos dias após índices históricos de chuva,2023-02-22 19:02:07,https://jovempan.com.br/noticias/brasil/chuvas-devem-continuar-a-atingir-o-litoral-norte-de-sao-paulo-ate-sexta-feira.html
Joven Pan,São Paulo tem previsão de pancadas fortes de chuva no fim do dia,"No início da tarde, foi observada chuva leve e lenta na Zona Sul da cidade, mas ainda há potencial para alagamentos, rajadas de vento e transbordamentos de rios e córregos",2023-02-22 14:01:05,https://jovempan.com.br/noticias/brasil/sao-paulo-tem-previsao-de-pancadas-fortes-de-chuva-no-fim-do-dia.html
Joven Pan,Secretário de Desenvolvimento Social de SP fala sobre apoio econômico às vítimas das chuvas no litoral,"Em entrevista ao Jornal da Manhã, da Jovem Pan News, Gilberto Nascimento falou sobre medidas para auxiliar as vítimas das chuvas; de acordo com o último boletim do governo, são 1.730 desalojados e 766 desabrigados até o momento",2023-02-22 10:05:09,https://jovempan.com.br/programas/jornal-da-manha/secretario-de-desenvolvimento-social-de-sp-fala-sobre-apoio-economico-as-vitimas-das-chuvas-no-litoral.html
Joven Pan,Jovem Pan apoia campanhas de doações para famílias vítimas das chuvas no litoral de SP; saiba como ajudar,"Cruz Vermelha, Fundo Social de São Paulo e Central Única das Favelas são algumas das instituições atuando na questão; ao todo, 2,5 mil pessoas estão desalojadas ou desabrigadas na região após os deslizamentos de terra e desabamentos de imóveis ocorridos",2023-02-22 07:05:01,https://jovempan.com.br/noticias/brasil/jovem-pan-apoia-campanhas-de-doacoes-para-familias-vitimas-das-chuvas-no-litoral-de-sp-saiba-como-ajudar.html
Joven Pan,Governo Federal anuncia pacote de medidas para ajudar cidades atingidas pelas chuvas em SP,Pelo menos 10 ministérios estão envolvidos na força-tarefa para auxiliar os municípios prejudicados por deslizamentos e alagamentos no litoral norte de São Paulo,2023-02-22 07:02:08,https://jovempan.com.br/programas/jornal-da-manha/governo-federal-anuncia-pacote-de-medidas-para-ajudar-cidades-atingidas-pelas-chuvas-em-sp.html
Joven Pan,Paes alerta para chuvas no Rio em cenário de instabilidade climática: ‘Fiquem atentos’,"Capital fluminense teve tempo limpo durante o feriado do Carnaval, mas precipitação iniciou-se na noite desta terça e colocou o município em estágio de atenção",2023-02-22 01:01:00,https://jovempan.com.br/noticias/brasil/paes-alerta-para-chuvas-no-rio-em-cenario-de-instabilidade-climatica-fiquem-atentos.html
Joven Pan,Prefeitura de São Sebastião realiza velório coletivo das vítimas das chuvas,Ao menos 43 pessoas morreram na cidade após desmoronamentos e deslizamentos de terra no último domingo,2023-02-21 12:01:07,https://jovempan.com.br/noticias/brasil/prefeitura-de-sao-sebastiao-realiza-velorio-coletivo-das-vitimas-das-chuvas.html
Joven Pan,Jovem Pan apoia campanha da Cruz Vermelha para doações a vítimas das chuvas no litoral de SP; saiba como ajudar,"Ao todo, 2,5 mil pessoas estão desalojadas ou desabrigadas na região após os deslizamentos de terra e desabamentos de imóveis ocorridos",2023-02-21 11:01:04,https://jovempan.com.br/noticias/brasil/jovem-pan-apoia-campanha-da-cruz-vermelha-para-doacoes-a-vitimas-das-chuvas-no-litoral-de-sp-saiba-como-ajudar.html
Joven Pan,Bolsa Família será antecipado para famílias impactadas pelas chuvas no litoral paulista,"Wellington Dias, ministro do Desenvolvimento Social, confirmou a medida que visa beneficiar beneficiários atingidos pelo fenômeno da natureza; ao todo, seis cidades decretaram calamidade pública",2023-02-20 18:05:05,https://jovempan.com.br/noticias/brasil/bolsa-familia-sera-antecipado-para-familias-impactadas-pelas-chuvas-no-litoral-paulista.html
Joven Pan,"Após chuvas castigarem a cidade, prefeito de Ilhabela pede para população economizar água",Toninho Colucci ressaltou que ações preventivas ajudaram a minimizar os impactos causados pelo fenômeno da natureza; trânsito local e translado de balsas para acesso à ilha forma normalizados,2023-02-20 17:00:07,https://jovempan.com.br/noticias/brasil/apos-chuvas-castigarem-a-cidade-prefeito-de-ilhabela-pede-para-populacao-economizar-agua.html
Joven Pan,São Sebastião decreta luto de sete dias e cancela Carnaval após tragédia causada pelas chuvas,Cidade litorânea foi fortemente atingida pelo fenômeno da natureza e decretou estado de calamidade no último domingo; 40 pessoas morreram,2023-02-20 15:05:06,https://jovempan.com.br/noticias/brasil/sao-sebastiao-decreta-luto-de-sete-dias-e-cancela-carnaval-apos-tragedia-causada-pelas-chuvas.html
Joven Pan,Saiba como ajudar cidades do litoral de São Paulo afetadas pelas chuvas,"Prefeituras estão recebendo doações de alimentos não perecíveis, água mineral, roupas limpas, fraldas, produtos de limpeza, entre outros",2023-02-20 14:02:08,https://jovempan.com.br/noticias/brasil/saiba-como-ajudar-cidades-do-litoral-de-sao-paulo-afetadas-pelas-chuvas.html
Joven Pan,Comitiva federal visitará áreas afetadas por fortes chuvas no litoral de SP,"Ministro da Integração e do Desenvolvimento Regional, Waldez Góes, secretário nacional de Proteção e Defesa Civil, Wolnei Wolff e o presidente Lula visitarão a região nesta segunda-feira",2023-02-19 21:00:09,https://jovempan.com.br/noticias/brasil/comitiva-federal-visitara-areas-afetadas-por-fortes-chuvas-no-litoral-de-sp.html
Joven Pan,Rodovia Mogi-Bertioga é interditada após asfalto ceder devido às chuvas,"Segundo o Departamento de Estradas de Rodagem (DER), não há previsão para liberação da pista",2023-02-19 13:00:06,https://jovempan.com.br/noticias/brasil/rodovia-mogi-bertioga-e-interditada-apos-asfalto-ceder-devido-as-chuvas.html
Joven Pan,"Defesa Civil alerta para mais chuvas com descargas elétricas, rajadas de vento e granizo no litoral de SP","De acordo com o órgão, está prevista uma chuva de 100 mm na Baixada Santista e no litoral Sul",2023-02-19 12:04:00,https://jovempan.com.br/noticias/brasil/defesa-civil-alerta-para-mais-chuvas-com-descargas-eletricas-rajadas-de-vento-e-granizo-no-litoral-de-sp.html
Joven Pan,Tarcísio de Freitas visita áreas afetadas pela chuvas e anuncia ajuda humanitária a São Sebastião,"Governador, junto do Coordenador Estadual da Defesa Civil, Coronel Henguel Ricardo Pereira, foram até as áreas mais afetadas do litoral norte paulista",2023-02-19 12:02:08,https://jovempan.com.br/noticias/brasil/tarcisio-de-freitas-visita-areas-afetadas-pela-chuvas-e-anuncia-ajuda-humanitaria-a-sao-sebastiao.html
Joven Pan,"Chuvas causam mortes, deslizamentos e levam a estado de calamidade no litoral norte de SP","Ubatuba, São Sebastião, Ilhabela e Caraguatatuba foram as cidades mais afetadas; trechos da Rodovia Rio-Santos e da Mogi-Bertioga estão interditados",2023-02-19 11:05:05,https://jovempan.com.br/noticias/brasil/chuvas-causam-morte-de-crianca-deslizamentos-e-levam-a-estado-de-calamidade-no-litoral-norte-de-sp.html
Joven Pan,Prefeitura de São Sebastião decreta calamidade pelas chuvas e cancela Carnaval,Volumes registrados pelos pluviômetros automáticos do Cemaden são excepcionais e recordes para a cidade do litoral paulista,2023-02-19 11:02:02,https://jovempan.com.br/noticias/brasil/prefeitura-de-sao-sebastiao-decreta-calamidade-pelas-chuvas-e-cancela-carnaval.html
Joven Pan,"Chuvas atrapalham blocos, trazem riscos de doenças e colocam motoristas em perigo durante o Carnaval","Devido a uma frente fria, feriado será chuvoso em todo o Sudeste; neste sábado, temporal dispersou público nos cortejos de São Paulo",2023-02-18 20:05:02,https://jovempan.com.br/noticias/brasil/chuvas-atrapalham-blocos-trazem-riscos-de-doencas-e-colocam-motoristas-em-perigo-durante-o-carnaval.html
Joven Pan,Carnaval: Chuva forte afugenta foliões em São Paulo e causa alagamentos,Granizo caiu em algumas regiões da capital paulista; mais chuva é esperada para o domingo,2023-02-18 16:05:04,https://jovempan.com.br/noticias/brasil/carnaval-chuva-forte-afugenta-folioes-em-sao-paulo-e-causa-alagamentos.html
Joven Pan,Carnaval 2023: Rosas de Ouro e Tatuapé são destaques da primeira noite de desfiles; Barroca sofre com forte chuva,Sete escolas se apresentaram no Sambódromo do Anhembi no primeiro dia de desfiles do Grupo Especial; agremiação da zona sul foi a única afetada pelas chuvas,2023-02-18 07:01:08,https://jovempan.com.br/noticias/brasil/carnaval-2023-rosas-de-ouro-e-tatuape-sao-destaques-da-primeira-noite-de-desfiles-barroca-sofre-com-forte-chuva.html
Joven Pan,Prefeitura de São Luiz do Paraitinga adia carnaval após chuvas castigarem a cidade,Cheias causadas pelos temporais deixaram mais de 700 pessoas desalojadas no município do interior de São Paulo,2023-02-15 16:02:02,https://jovempan.com.br/noticias/brasil/prefeitura-de-sao-luiz-do-paraitinga-adia-carnaval-apos-chuvas-castigarem-a-cidade.html
Joven Pan,"Um ano após tragédia no RJ, chuvas e alagamentos voltam a afetar Petrópolis",Sirenes de alerta soaram no município; chuva intensa atingiu vários bairros da cidade e deixou pessoas ilhadas após ruas ficarem alagadas e rios transbordarem,2023-02-15 11:01:05,https://jovempan.com.br/programas/jornal-da-manha/um-ano-apos-tragedia-no-rj-chuvas-e-alagamentos-voltam-a-afetar-petropolis.html
Joven Pan,Prefeitura de São Paulo suspende rodízio de veículos após fortes chuvas na capital,"Cidade registrou 39 pontos de alagamentos até as 16h na tarde desta terça-feira, 7",2023-02-07 17:02:07,https://jovempan.com.br/noticias/brasil/prefeitura-de-sao-paulo-suspende-rodizio-de-veiculos-apos-fortes-chuvas-na-capital.html
Joven Pan,São Paulo registra 42 pontos de enchentes após fortes chuvas,"Centro de Gerenciamento de Emergências Climáticas informou que houve um pico de 51 locais que sofreram com alagamentos; no momento, 13 pontos são transitáveis e 29 deles estão completamente obstruídos",2023-02-07 17:01:06,https://jovempan.com.br/noticias/brasil/sao-paulo-registra-34-pontos-de-enchentes-apos-fortes-chuvas.html
Joven Pan,"Tarcísio anuncia repasse de R$ 5,4 milhões para obras em locais afetados pelas chuvas em Araraquara","Ainda no oeste paulista, o governador entregou quatro pontes, na cidade de Presidente Prudente, que somam um investimento de R$ 2,4 milhões",2023-02-01 11:03:03,https://jovempan.com.br/programas/jornal-da-manha/tarcisio-anuncia-repasse-de-r-54-milhoes-para-obras-em-locais-afetados-pelas-chuvas-em-araraquara.html
Joven Pan,"Maior tragédia-crime ambiental do Brasil, caso Brumadinho ainda não tem punições","Após quatro anos, Justiça Federal aceitou denúncias contra empresas e 16 executivos nesta terça; eles vão responder por homicídio qualificado, crimes contra fauna e flora, além de poluição",2023-01-25 07:01:07,https://jovempan.com.br/programas/jornal-da-manha/maior-tragedia-crime-ambiental-do-brasil-caso-brumadinho-ainda-nao-tem-punicoes.html
Joven Pan,MPF envia denúncia da tragédia-crime de Brumadinho para a Justiça Federal,"Ministra Rosa Weber, presidente do STF, determinou agilidade no processo para evitar que os crimes prescrevam",2023-01-24 11:03:03,https://jovempan.com.br/programas/jornal-da-manha/mpf-envia-denuncia-da-tragedia-crime-de-brumadinho-para-a-justica-federal.html
Joven Pan,Moradores da Zona Oeste de SP denunciam buraco gigante e alagamentos constantes na região,"Como foi apurado pela reportagem da Jovem Pan News, a situação se agravou por causa das fortes chuvas e a cratera mais parece uma lagoa",2023-01-18 12:03:02,https://jovempan.com.br/programas/jornal-da-manha/moradores-da-zona-oeste-de-sp-denunciam-buraco-gigante-e-alagamentos-constantes-na-regiao.html
Joven Pan,Fortes chuvas em São Paulo ajudam a encher reservatórios,"Outros sistemas do Estado operam com bons níveis para o mês, o que deve ajudar a garantir o abastecimento durante estações mais secas, como outono e inverno",2023-01-16 07:05:07,https://jovempan.com.br/programas/jornal-da-manha/fortes-chuvas-em-sao-paulo-ajudam-a-encher-reservatorios.html
Joven Pan,"Após fortes chuvas, Defesa Civil entrega equipamentos e viaturas no interior de SP","Em Ribeirão Preto, o governador Tarcísio de Freitas (Republicanos) entregou 32 kits de combate a incêndios, 36 motosserras, oito geradores, quatro tendas e 32 viaturas",2023-01-13 08:03:01,https://jovempan.com.br/programas/jornal-da-manha/apos-fortes-chuvas-defesa-civil-entrega-equipamentos-e-viaturas-no-interior-de-sp.html
Joven Pan,Tarcísio de Freitas libera R$ 11 milhões para cidades afetadas por chuvas em SP,Convênios foram assinados entre a Defesa Civil e as prefeituras que já formalizaram a situação de emergência,2023-01-11 10:03:06,https://jovempan.com.br/programas/jornal-da-manha/tarcisio-de-freitas-libera-r-11-milhoes-para-cidades-afetadas-por-chuvas-em-sp.html
